country,year,sex,age,suicides_no,population,suicides_100k_pop
Peru,1988,female,25-34 years,8,,
Peru,1988,female,35-54 years,4,,
Peru,1988,female,5-14 years,1,,
Peru,1988,female,55-74 years,2,,
Peru,1988,female,75+ years,0,,
Peru,1988,male,15-24 years,23,,
Peru,1988,male,25-34 years,19,,
Peru,1988,male,35-54 years,19,,
Peru,1988,male,5-14 years,5,,
Peru,1988,male,55-74 years,8,,
Peru,1988,male,75+ years,2,,
Peru,1989,female,15-24 years,24,,
Peru,1989,female,25-34 years,6,,
Peru,1989,female,35-54 years,5,,
Peru,1989,female,5-14 years,5,,
Peru,1989,female,55-74 years,0,,
Peru,1989,female,75+ years,0,,
Peru,1989,male,15-24 years,16,,
Peru,1989,male,25-34 years,11,,
Peru,1989,male,35-54 years,21,,
Peru,1989,male,5-14 years,1,,
Peru,1989,male,55-74 years,11,,
Peru,1989,male,75+ years,3,,
Peru,1990,female,15-24 years,16,,
Peru,1990,female,25-34 years,10,,
Peru,1990,female,35-54 years,9,,
Peru,1990,female,5-14 years,2,,
Peru,1990,female,55-74 years,2,,
Peru,1990,female,75+ years,0,,
Peru,1990,male,15-24 years,10,,
Peru,1990,male,25-34 years,17,,
Peru,1990,male,35-54 years,7,,
Peru,1990,male,5-14 years,4,,
Peru,1990,male,55-74 years,7,,
Peru,1990,male,75+ years,2,,
Peru,1991,female,15-24 years,12,,
Peru,1991,female,25-34 years,3,,
Peru,1991,female,35-54 years,3,,
Peru,1991,female,5-14 years,2,,
Peru,1991,female,55-74 years,2,,
Peru,1991,female,75+ years,0,,
Peru,1991,male,15-24 years,21,,
Peru,1991,male,25-34 years,12,,
Peru,1991,male,35-54 years,11,,
Peru,1991,male,5-14 years,1,,
Peru,1991,male,55-74 years,6,,
Peru,1991,male,75+ years,0,,
Peru,1992,female,15-24 years,32,,
Peru,1992,female,25-34 years,14,,
Peru,1992,female,35-54 years,12,,
Peru,1992,female,5-14 years,11,,
Peru,1992,female,55-74 years,4,,
Peru,1992,female,75+ years,1,,
Peru,1992,male,15-24 years,32,,
Peru,1992,male,25-34 years,29,,
Peru,1992,male,35-54 years,31,,
Peru,1992,male,5-14 years,6,,
Peru,1992,male,55-74 years,14,,
Peru,1992,male,75+ years,7,,
Peru,1994,female,15-24 years,61,,
Peru,1994,female,25-34 years,23,,
Peru,1994,female,35-54 years,12,,
Peru,1994,female,5-14 years,16,,
Peru,1994,female,55-74 years,8,,
Peru,1994,female,75+ years,0,,
Peru,1994,male,15-24 years,67,,
Peru,1994,male,25-34 years,40,,
Peru,1994,male,35-54 years,48,,
Peru,1994,male,5-14 years,4,,
Peru,1994,male,55-74 years,26,,
Peru,1994,male,75+ years,5,,
Peru,1995,female,15-24 years,73,,
Peru,1995,female,25-34 years,25,,
Peru,1995,female,35-54 years,18,,
Peru,1995,female,5-14 years,10,,
Peru,1995,female,55-74 years,8,,
Peru,1995,female,75+ years,2,,
Peru,1995,male,15-24 years,81,,
Peru,1995,male,25-34 years,48,,
Peru,1995,male,35-54 years,59,,
Peru,1995,male,5-14 years,3,,
Peru,1995,male,55-74 years,29,,
Peru,1995,male,75+ years,8,,
Peru,1996,female,15-24 years,69,,
Peru,1996,female,25-34 years,31,,
Peru,1996,female,35-54 years,32,,
Peru,1996,female,5-14 years,7,,
Peru,1996,female,55-74 years,9,,
Peru,1996,female,75+ years,2,,
Peru,1996,male,15-24 years,76,,
Peru,1996,male,25-34 years,52,,
Peru,1996,male,35-54 years,61,,
Peru,1996,male,5-14 years,7,,
Peru,1996,male,55-74 years,25,,
Peru,1996,male,75+ years,6,,
Peru,1997,female,15-24 years,63,,
Peru,1997,female,25-34 years,19,,
Peru,1997,female,35-54 years,25,,
Peru,1997,female,5-14 years,4,,
Peru,1997,female,55-74 years,4,,
Peru,1997,female,75+ years,1,,
Peru,1997,male,15-24 years,53,,
Peru,1997,male,25-34 years,47,,
Peru,1997,male,35-54 years,47,,
Peru,1997,male,5-14 years,2,,
Peru,1997,male,55-74 years,20,,
Peru,1997,male,75+ years,1,,
Peru,1998,female,15-24 years,59,,
Peru,1998,female,25-34 years,25,,
Peru,1998,female,35-54 years,25,,
Peru,1998,female,5-14 years,12,,
Peru,1998,female,55-74 years,4,,
Peru,1998,female,75+ years,3,,
Peru,1998,male,15-24 years,67,,
Peru,1998,male,25-34 years,51,,
Peru,1998,male,35-54 years,46,,
Peru,1998,male,5-14 years,4,,
Peru,1998,male,55-74 years,19,,
Peru,1998,male,75+ years,5,,
Peru,1999,female,15-24 years,45,,
Peru,1999,female,25-34 years,15,,
Peru,1999,female,35-54 years,15,,
Peru,1999,female,5-14 years,5,,
Peru,1999,female,55-74 years,3,,
Peru,1999,female,75+ years,2,,
Peru,1999,male,15-24 years,40,,
Peru,1999,male,25-34 years,46,,
Peru,1999,male,35-54 years,52,,
Peru,1999,male,5-14 years,4,,
Peru,1999,male,55-74 years,11,,
Peru,1999,male,75+ years,2,,
Peru,2000,female,15-24 years,48,,
Peru,2000,female,25-34 years,14,,
Peru,2000,female,35-54 years,14,,
Peru,2000,female,5-14 years,2,,
Peru,2000,female,55-74 years,2,,
Peru,2000,female,75+ years,0,,
Peru,2000,male,15-24 years,43,,
Peru,2000,male,25-34 years,40,,
Peru,2000,male,35-54 years,37,,
Peru,2000,male,5-14 years,4,,
Peru,2000,male,55-74 years,16,,
Peru,2000,male,75+ years,7,,
Peru,2001,female,15-24 years,43,,
Peru,2001,female,25-34 years,14,,
Peru,2001,female,35-54 years,13,,
Peru,2001,female,5-14 years,8,,
Peru,2001,female,55-74 years,4,,
Peru,2001,female,75+ years,2,,
Peru,2001,male,15-24 years,41,,
Peru,2001,male,25-34 years,36,,
Peru,2001,male,35-54 years,31,,
Peru,2001,male,5-14 years,5,,
Peru,2001,male,55-74 years,22,,
Peru,2001,male,75+ years,5,,
Peru,2002,female,15-24 years,36,,
Peru,2002,female,25-34 years,19,,
Peru,2002,female,35-54 years,5,,
Peru,2002,female,5-14 years,7,,
Peru,2002,female,55-74 years,4,,
Peru,2002,female,75+ years,1,,
Peru,2002,male,15-24 years,43,,
Peru,2002,male,25-34 years,49,,
Peru,2002,male,35-54 years,54,,
Peru,2002,male,5-14 years,9,,
Peru,2002,male,55-74 years,19,,
Peru,2002,male,75+ years,4,,
Peru,2003,female,15-24 years,27,,
Peru,2003,female,25-34 years,12,,
Peru,2003,female,35-54 years,17,,
Peru,2003,female,5-14 years,4,,
Peru,2003,female,55-74 years,3,,
Peru,2003,female,75+ years,0,,
Peru,2003,male,15-24 years,42,,
Peru,2003,male,25-34 years,45,,
Peru,2003,male,35-54 years,46,,
Peru,2003,male,5-14 years,9,,
Peru,2003,male,55-74 years,24,,
Peru,2003,male,75+ years,6,,
Peru,2004,female,15-24 years,32,,
Peru,2004,female,25-34 years,16,,
Peru,2004,female,35-54 years,7,,
Peru,2004,female,5-14 years,1,,
Peru,2004,female,55-74 years,3,,
Peru,2004,female,75+ years,1,,
Peru,2004,male,15-24 years,43,,
Peru,2004,male,25-34 years,37,,
Peru,2004,male,35-54 years,42,,
Peru,2004,male,5-14 years,8,,
Peru,2004,male,55-74 years,23,,
Peru,2004,male,75+ years,6,,
Peru,2005,female,15-24 years,49,,
Peru,2005,female,25-34 years,8,,
Peru,2005,female,35-54 years,14,,
Peru,2005,female,5-14 years,6,,
Peru,2005,female,55-74 years,3,,
Peru,2005,female,75+ years,0,,
Peru,2005,male,15-24 years,27,,
Peru,2005,male,25-34 years,30,,
Peru,2005,male,35-54 years,38,,
Peru,2005,male,5-14 years,1,,
Peru,2005,male,55-74 years,18,,
Peru,2005,male,75+ years,4,,
Peru,2006,female,15-24 years,42,,
Peru,2006,female,25-34 years,15,,
Peru,2006,female,35-54 years,13,,
Peru,2006,female,5-14 years,9,,
Peru,2006,female,55-74 years,8,,
Peru,2006,female,75+ years,2,,
Peru,2006,male,15-24 years,44,,
Peru,2006,male,25-34 years,25,,
Peru,2006,male,35-54 years,45,,
Peru,2006,male,5-14 years,4,,
Peru,2006,male,55-74 years,17,,
Peru,2006,male,75+ years,5,,
Peru,2007,female,15-24 years,75,,
Peru,2007,female,25-34 years,22,,
Peru,2007,female,35-54 years,26,,
Peru,2007,female,5-14 years,9,,
Peru,2007,female,55-74 years,6,,
Peru,2007,female,75+ years,3,,
Peru,2007,male,15-24 years,75,,
Peru,2007,male,25-34 years,49,,
Peru,2007,male,35-54 years,78,,
Peru,2007,male,5-14 years,15,,
Peru,2007,male,55-74 years,36,,
Peru,2007,male,75+ years,13,,
Peru,2008,female,15-24 years,53,,
Peru,2008,female,25-34 years,28,,
Peru,2008,female,35-54 years,28,,
Peru,2008,female,5-14 years,9,,
Peru,2008,female,55-74 years,9,,
Peru,2008,female,75+ years,2,,
Peru,2008,male,15-24 years,85,,
Peru,2008,male,25-34 years,56,,
Peru,2008,male,35-54 years,87,,
Peru,2008,male,5-14 years,7,,
Peru,2008,male,55-74 years,32,,
Peru,2008,male,75+ years,7,,
Peru,2009,female,15-24 years,18,,
Peru,2009,female,25-34 years,11,,
Peru,2009,female,35-54 years,5,,
Peru,2009,female,5-14 years,4,,
Peru,2009,female,55-74 years,2,,
Peru,2009,female,75+ years,0,,
Peru,2009,male,15-24 years,33,,
Peru,2009,male,25-34 years,19,,
Peru,2009,male,35-54 years,31,,
Peru,2009,male,5-14 years,8,,
Peru,2009,male,55-74 years,18,,
Peru,2009,male,75+ years,1,,
Peru,2010,female,15-24 years,27,,
Peru,2010,female,25-34 years,15,,
Peru,2010,female,35-54 years,24,,
Peru,2010,female,5-14 years,3,,
Peru,2010,female,55-74 years,3,,
Peru,2010,female,75+ years,2,,
Peru,2010,male,15-24 years,42,,
Peru,2010,male,25-34 years,47,,
Peru,2010,male,35-54 years,64,,
Peru,2010,male,5-14 years,5,,
Peru,2010,male,55-74 years,24,,
Peru,2010,male,75+ years,5,,
Peru,2011,female,15-24 years,73,,
Peru,2011,female,25-34 years,29,,
Peru,2011,female,35-54 years,30,,
Peru,2011,female,5-14 years,12,,
Peru,2011,female,55-74 years,7,,
Peru,2011,female,75+ years,6,,
Peru,2011,male,15-24 years,95,,
Peru,2011,male,25-34 years,65,,
Peru,2011,male,35-54 years,85,,
Peru,2011,male,5-14 years,12,,
Peru,2011,male,55-74 years,49,,
Peru,2011,male,75+ years,15,,
Peru,2012,female,15-24 years,66,,
Peru,2012,female,25-34 years,42,,
Peru,2012,female,35-54 years,37,,
Peru,2012,female,5-14 years,15,,
Peru,2012,female,55-74 years,23,,
Peru,2012,female,75+ years,14,,
Peru,2012,male,15-24 years,117,,
Peru,2012,male,25-34 years,88,,
Peru,2012,male,35-54 years,98,,
Peru,2012,male,5-14 years,19,,
Peru,2012,male,55-74 years,49,,
Peru,2012,male,75+ years,23,,
Peru,2013,female,15-24 years,43,,
Peru,2013,female,25-34 years,11,,
Peru,2013,female,35-54 years,20,,
Peru,2013,female,5-14 years,17,,
Peru,2013,female,55-74 years,5,,
Peru,2013,female,75+ years,2,,
Peru,2013,male,15-24 years,75,,
Peru,2013,male,25-34 years,59,,
Peru,2013,male,35-54 years,67,,
Peru,2013,male,5-14 years,5,,
Peru,2013,male,55-74 years,30,,
Peru,2013,male,75+ years,10,,
Peru,2014,female,15-24 years,63,,
Peru,2014,female,25-34 years,19,,
Peru,2014,female,35-54 years,28,,
Peru,2014,female,5-14 years,12,,
Peru,2014,female,55-74 years,12,,
Peru,2014,female,75+ years,4,,
Peru,2014,male,15-24 years,85,,
Peru,2014,male,25-34 years,51,,
Peru,2014,male,35-54 years,62,,
Peru,2014,male,5-14 years,18,,
Peru,2014,male,55-74 years,35,,
Peru,2014,male,75+ years,13,,
Peru,2015,female,15-24 years,40,,
Peru,2015,female,25-34 years,24,,
Peru,2015,female,35-54 years,17,,
Peru,2015,female,5-14 years,8,,
Peru,2015,female,55-74 years,5,,
Peru,2015,female,75+ years,1,,
Peru,2015,male,15-24 years,40,,
Peru,2015,male,25-34 years,39,,
Peru,2015,male,35-54 years,51,,
Peru,2015,male,5-14 years,6,,
Peru,2015,male,55-74 years,26,,
Peru,2015,male,75+ years,7,,
Philippines,1994,female,15-24 years,,6657000,
Philippines,1994,female,25-34 years,,5396000,
Philippines,1994,female,35-54 years,,6450000,
Philippines,1994,female,5-14 years,,7927000,
Philippines,1994,female,55-74 years,,2548000,
Philippines,1994,female,75+ years,,483000,
Philippines,1994,male,15-24 years,,6980000,
Philippines,1994,male,25-34 years,,5279000,
Philippines,1994,male,35-54 years,,6266000,
Philippines,1994,male,5-14 years,,8306000,
Philippines,1994,male,55-74 years,,2354000,
Philippines,1994,male,75+ years,,398000,
Philippines,1995,female,15-24 years,,6888000,
Philippines,1995,female,25-34 years,,5278000,
Philippines,1995,female,35-54 years,,6174000,
Philippines,1995,female,5-14 years,,8284000,
Philippines,1995,female,55-74 years,,2411000,
Philippines,1995,female,75+ years,,452000,
Philippines,1995,male,15-24 years,,6845000,
Philippines,1995,male,25-34 years,,5333000,
Philippines,1995,male,35-54 years,,6340000,
Philippines,1995,male,5-14 years,,8647000,
Philippines,1995,male,55-74 years,,2232000,
Philippines,1995,male,75+ years,,349000,
Philippines,1996,female,15-24 years,,6906000,
Philippines,1996,female,25-34 years,,5384000,
Philippines,1996,female,35-54 years,,6494000,
Philippines,1996,female,5-14 years,,8296000,
Philippines,1996,female,55-74 years,,2586000,
Philippines,1996,female,75+ years,,429000,
Philippines,1996,male,15-24 years,,6979200,
Philippines,1996,male,25-34 years,,5411100,
Philippines,1996,male,35-54 years,,6574300,
Philippines,1996,male,5-14 years,,8642400,
Philippines,1996,male,55-74 years,,2409300,
Philippines,1996,male,75+ years,,337300,
Philippines,2013,female,15-24 years,,9437663,
Philippines,2013,female,25-34 years,,7450252,
Philippines,2013,female,35-54 years,,10844107,
Philippines,2013,female,5-14 years,,10215594,
Philippines,2013,female,55-74 years,,4637949,
Philippines,2013,female,75+ years,,938352,
Philippines,2013,male,15-24 years,,9715854,
Philippines,2013,male,25-34 years,,7644966,
Philippines,2013,male,35-54 years,,11120463,
Philippines,2013,male,5-14 years,,10870745,
Philippines,2013,male,55-74 years,,4160754,
Philippines,2013,male,75+ years,,578365,
Philippines,2014,female,15-24 years,,9603065,
Philippines,2014,female,25-34 years,,7594161,
Philippines,2014,female,35-54 years,,11157673,
Philippines,2014,female,5-14 years,,10304643,
Philippines,2014,female,55-74 years,,4805341,
Philippines,2014,female,75+ years,,968035,
Philippines,2014,male,15-24 years,,9886164,
Philippines,2014,male,25-34 years,,7792631,
Philippines,2014,male,35-54 years,,11441280,
Philippines,2014,male,5-14 years,,10965349,
Philippines,2014,male,55-74 years,,4312638,
Philippines,2014,male,75+ years,,596796,
Poland,1997,female,15-24 years,,3077300,
Poland,1997,female,25-34 years,,2479800,
Poland,1997,female,35-54 years,,5563900,
Poland,1997,female,5-14 years,,2949200,
Poland,1997,female,55-74 years,,3661000,
Poland,1997,female,75+ years,,1011700,
Poland,1997,male,15-24 years,,3200400,
Poland,1997,male,25-34 years,,2568400,
Poland,1997,male,35-54 years,,5465000,
Poland,1997,male,5-14 years,,3091600,
Poland,1997,male,55-74 years,,2816800,
Poland,1997,male,75+ years,,492300,
Poland,1998,female,15-24 years,,3136200,
Poland,1998,female,25-34 years,,2494400,
Poland,1998,female,35-54 years,,5638700,
Poland,1998,female,5-14 years,,2852300,
Poland,1998,female,55-74 years,,3629300,
Poland,1998,female,75+ years,,1056600,
Poland,1998,male,15-24 years,,3259700,
Poland,1998,male,25-34 years,,2584400,
Poland,1998,male,35-54 years,,5538500,
Poland,1998,male,5-14 years,,2992000,
Poland,1998,male,55-74 years,,2795600,
Poland,1998,male,75+ years,,516100,
Portugal,2004,female,15-24 years,,652589,
Portugal,2004,female,25-34 years,,812218,
Portugal,2004,female,35-54 years,,1494300,
Portugal,2004,female,5-14 years,,543342,
Portugal,2004,female,55-74 years,,1178354,
Portugal,2004,female,75+ years,,480342,
Portugal,2004,male,15-24 years,,673512,
Portugal,2004,male,25-34 years,,805266,
Portugal,2004,male,35-54 years,,1423444,
Portugal,2004,male,5-14 years,,572963,
Portugal,2004,male,55-74 years,,993495,
Portugal,2004,male,75+ years,,292054,
Portugal,2005,female,15-24 years,,632594,
Portugal,2005,female,25-34 years,,812021,
Portugal,2005,female,35-54 years,,1506593,
Portugal,2005,female,5-14 years,,543931,
Portugal,2005,female,55-74 years,,1189157,
Portugal,2005,female,75+ years,,493964,
Portugal,2005,male,15-24 years,,654038,
Portugal,2005,male,25-34 years,,802592,
Portugal,2005,male,35-54 years,,1434368,
Portugal,2005,male,5-14 years,,573749,
Portugal,2005,male,55-74 years,,1005417,
Portugal,2005,male,75+ years,,300226,
Portugal,2006,female,15-24 years,,615073,
Portugal,2006,female,25-34 years,,807709,
Portugal,2006,female,35-54 years,,1520281,
Portugal,2006,female,5-14 years,,543357,
Portugal,2006,female,55-74 years,,1199812,
Portugal,2006,female,75+ years,,509316,
Portugal,2006,male,15-24 years,,637552,
Portugal,2006,male,25-34 years,,796549,
Portugal,2006,male,35-54 years,,1446355,
Portugal,2006,male,5-14 years,,573147,
Portugal,2006,male,55-74 years,,1016573,
Portugal,2006,male,75+ years,,310092,
Rodrigues,2001,female,15-24 years,0,,
Rodrigues,2001,female,25-34 years,0,,
Rodrigues,2001,female,35-54 years,0,,
Rodrigues,2001,female,5-14 years,0,,
Rodrigues,2001,female,55-74 years,0,,
Rodrigues,2001,female,75+ years,0,,
Rodrigues,2001,male,15-24 years,0,,
Rodrigues,2001,male,25-34 years,0,,
Rodrigues,2001,male,35-54 years,1,,
Rodrigues,2001,male,5-14 years,0,,
Rodrigues,2001,male,55-74 years,1,,
Rodrigues,2001,male,75+ years,0,,
Rodrigues,2002,female,15-24 years,1,,
Rodrigues,2002,female,25-34 years,0,,
Rodrigues,2002,female,35-54 years,0,,
Rodrigues,2002,female,5-14 years,0,,
Rodrigues,2002,female,55-74 years,0,,
Rodrigues,2002,female,75+ years,0,,
Rodrigues,2002,male,15-24 years,1,,
Rodrigues,2002,male,25-34 years,0,,
Rodrigues,2002,male,35-54 years,1,,
Rodrigues,2002,male,5-14 years,0,,
Rodrigues,2002,male,55-74 years,0,,
Rodrigues,2002,male,75+ years,0,,
Rodrigues,2009,female,15-24 years,0,,
Rodrigues,2009,female,25-34 years,0,,
Rodrigues,2009,female,35-54 years,0,,
Rodrigues,2009,female,5-14 years,0,,
Rodrigues,2009,female,55-74 years,0,,
Rodrigues,2009,female,75+ years,0,,
Rodrigues,2009,male,15-24 years,0,,
Rodrigues,2009,male,25-34 years,3,,
Rodrigues,2009,male,35-54 years,0,,
Rodrigues,2009,male,5-14 years,0,,
Rodrigues,2009,male,55-74 years,0,,
Rodrigues,2009,male,75+ years,0,,
Romania,1985,female,15-24 years,,1667500,
Romania,1985,female,25-34 years,,1719200,
Romania,1985,female,35-54 years,,2841400,
Romania,1985,female,5-14 years,,1895500,
Romania,1985,female,55-74 years,,2054100,
Romania,1985,female,75+ years,,491600,
Romania,1985,male,15-24 years,,1740500,
Romania,1985,male,25-34 years,,1768300,
Romania,1985,male,35-54 years,,2797900,
Romania,1985,male,5-14 years,,1984400,
Romania,1985,male,55-74 years,,1700200,
Romania,1985,male,75+ years,,341600,
Romania,1986,female,15-24 years,,1702000,
Romania,1986,female,25-34 years,,1696700,
Romania,1986,female,35-54 years,,2854000,
Romania,1986,female,5-14 years,,1888600,
Romania,1986,female,55-74 years,,2085400,
Romania,1986,female,75+ years,,511300,
Romania,1986,male,15-24 years,,1774900,
Romania,1986,male,25-34 years,,1749100,
Romania,1986,male,35-54 years,,2808900,
Romania,1986,male,5-14 years,,1976500,
Romania,1986,male,55-74 years,,1734200,
Romania,1986,male,75+ years,,354200,
Romania,1987,female,15-24 years,,1740800,
Romania,1987,female,25-34 years,,1667000,
Romania,1987,female,35-54 years,,2862900,
Romania,1987,female,5-14 years,,1875800,
Romania,1987,female,55-74 years,,2110800,
Romania,1987,female,75+ years,,525900,
Romania,1987,male,15-24 years,,1814000,
Romania,1987,male,25-34 years,,1721800,
Romania,1987,male,35-54 years,,2816700,
Romania,1987,male,5-14 years,,1963700,
Romania,1987,male,55-74 years,,1764600,
Romania,1987,male,75+ years,,362200,
Romania,1988,female,15-24 years,,1782600,
Romania,1988,female,25-34 years,,1623900,
Romania,1988,female,35-54 years,,2878900,
Romania,1988,female,5-14 years,,1849900,
Romania,1988,female,55-74 years,,2135100,
Romania,1988,female,75+ years,,544400,
Romania,1988,male,15-24 years,,1857200,
Romania,1988,male,25-34 years,,1680400,
Romania,1988,male,35-54 years,,2831500,
Romania,1988,male,5-14 years,,1935300,
Romania,1988,male,55-74 years,,1794600,
Romania,1988,male,75+ years,,371200,
Saint Kitts and Nevis,1985,female,15-24 years,,5300,
Saint Kitts and Nevis,1985,female,25-34 years,,3700,
Saint Kitts and Nevis,1985,female,35-54 years,,3100,
Saint Kitts and Nevis,1985,female,5-14 years,,5000,
Saint Kitts and Nevis,1985,female,55-74 years,,2900,
Saint Kitts and Nevis,1985,female,75+ years,,1000,
Saint Kitts and Nevis,1985,male,15-24 years,,5700,
Saint Kitts and Nevis,1985,male,25-34 years,,3700,
Saint Kitts and Nevis,1985,male,35-54 years,,2300,
Saint Kitts and Nevis,1985,male,5-14 years,,5200,
Saint Kitts and Nevis,1985,male,55-74 years,,2200,
